2105,10884,6476 1
1118,3210,7358 1
1118,17838,13574 1
1108,17407,11383 1
1109,8310,23491 1
1113,27348,19378 1
2103,28679,15798 1
2104,27370,17793 1
1107,22663,22641 1
2108,12458,17305 1
1117,19988,21636 1
1109,10589,17561 1
1116,15097,7922 1
2117,12203,2437 1
2101,20269,19934 1
2104,14853,19519 1
2116,4085,11079 1
1109,8473,19423 1
1113,13442,7614 1
1108,5599,22571 1
2114,15443,7302 1
2114,24710,20459 1
1102,14815,7686 1
1102,24189,7701 1
2106,4382,13339 1
1102,26805,7746 1
2119,5437,6088 1
2109,13630,11653 1
1106,7554,12661 1
2107,17825,9027 1
1108,11369,10418 1
1113,8512,14511 1
2106,25209,20412 1
1118,9872,5848 1
2108,26915,10653 1
1119,5998,22666 1
1110,6729,15291 1
1109,5841,6936 1
2108,20573,7622 1
1102,11304,7922 1
1113,13963,18964 1
1102,5714,7942 1
2103,21032,5580 1
1110,20325,15241 1
1102,17132,7970 1
1111,11771,1421 1
2118,17540,11300 1
2108,15761,21460 1
1102,16301,8011 1
2111,10934,4557 1
1114,7724,10330 1
1102,27630,8062 1
1110,12924,15979 1
1111,13655,19702 1
2105,17784,22495 1
1102,20196,8098 1
2108,14208,2356 1
2106,9499,23417 1
1112,19469,3143 1
1102,6607,8146 1
2114,7776,8847 1
2101,9940,23886 1
2104,22417,3222 1
2104,10962,10364 1
1111,21800,24554 1
1115,21622,22761 1
2107,19842,22048 1
2111,13560,6841 1
2107,19391,14648 1
1118,12803,18770 1
2103,8966,8369 1
2111,11549,23476 1
1108,21783,23851 1
1111,4298,19422 1
1102,5230,8274 1
2109,19948,17591 1
2101,28818,9748 1
1109,23968,17699 1
2108,2738,11165 1
1115,7787,20538 1
2101,20572,21155 1
1106,14839,12037 1
1108,12048,3477 1
1102,6852,8357 1
1117,5504,17044 1
1112,9646,12125 1
1119,16827,1202 1
1115,23762,20819 1
2104,11925,22758 1
2112,20058,24069 1
1112,17185,7998 1
2112,4770,16327 1
2113,4454,12835 1
2110,4075,17618 1
2104,8984,17344 1
1112,4879,11108 1
2108,11547,18697 1
2108,10215,18027 1
2107,6105,10066 1
1102,21630,8511 1
2107,22091,1907 1
2104,17196,23156 1
2111,11658,6234 1
2101,8821,16216 1
2102,13805,5210 1
1102,22210,8551 1
1102,4035,8562 1
1102,14545,8569 1
1117,13040,23919 1
2108,3797,8694 1
2112,17963,7466 1
2101,10872,21408 1
1112,26082,15709 1
2101,8857,23462 1
2109,5320,15613 1
2114,17752,23641 1
1117,15660,7615 1
1102,25057,8741 1
2119,27870,11179 1
1115,24702,14712 1
2119,21790,7679 1
2117,5932,4528 1
1116,17445,24288 1
1108,17899,3499 1
1108,3338,14227 1
1117,4677,16614 1
1102,5108,8809 1
1111,27686,13603 1
1102,19989,8817 1
1102,12887,8826 1
2112,20939,24694 1
1116,13581,6643 1
2108,5409,19213 1
2119,4632,15833 1
1114,22136,2996 1
1112,3242,12119 1
1109,9027,14551 1
2104,24130,22534 1
1114,22379,10637 1
1112,24859,22672 1
2110,17669,10486 1
1102,27674,8970 1
1117,20099,16517 1
2107,18350,8442 1
2112,27200,19791 1
1106,7460,8388 1
1111,13277,4665 1
2115,28609,18349 1
1102,22721,8999 1
1110,14155,1064 1
1102,22180,9023 1
1117,28707,13993 1
1110,5642,13144 1
2103,15690,9591 1
1102,14120,9105 1
2112,27754,6338 1
2111,13996,2296 1
2117,12019,18441 1
1102,4366,9159 1
1119,23905,19493 1
2107,21354,18812 1
1102,28456,9188 1
2114,22173,9062 1
2107,9562,16818 1
2111,4844,14492 1
1115,11458,11224 1
2115,27822,9167 1
2114,4759,11671 1
2101,28526,14758 1
1119,17175,19086 1
2106,2996,9012 1
1110,9488,13367 1
2110,18774,11561 1
2109,6262,12239 1
2108,4590,8025 1
1102,25329,9280 1
1111,17454,10896 1
1102,18969,9316 1
1113,10660,14948 1
1115,8310,21080 1
2103,12222,9798 1
1106,5973,18415 1
1107,7253,10229 1
2109,18198,21952 1
2101,21826,9424 1
1102,28433,9420 1
1108,12595,12921 1
2118,8921,8313 1
1119,15270,4136 1
1111,18263,23025 1
1106,2937,12469 1
2107,15987,2786 1
1108,26324,5324 1
2113,25559,14444 1
2106,12423,20719 1
2119,10597,14576 1
1119,12876,4745 1
2108,28382,12700 1
2118,22026,14883 1
2119,21033,23020 1
1107,17675,9293 1
1102,7027,9532 1
2118,4870,21861 1
1102,23536,9550 1
2110,25173,18236 1
2116,10165,4956 1
1110,22767,15654 1
1118,16000,24899 1
2101,23212,3978 1
1107,11483,17762 1
2116,20630,9645 1
2106,25429,6002 1
2111,28398,13441 1
2101,6827,3250 1
2112,15737,7703 1
2113,20586,3150 1
1114,8118,14908 1
1107,24212,19264 1
1114,19769,22398 1
1113,28344,13708 1
1111,29067,13900 1
2113,4312,14378 1
2107,11615,3197 1
1111,23731,15358 1
2117,21914,17984 1
1118,17762,7370 1
2101,22054,2258 1
1114,9447,22921 1
1111,11292,4060 1
1106,10702,4840 1
1113,5346,16590 1
1108,17625,22441 1
2109,24286,6135 1
1114,9050,7258 1
2115,15739,1784 1
2114,10957,14969 1
1112,15349,17591 1
1106,15970,16474 1
2103,26944,8623 1
2111,12994,2875 1
1115,17449,19485 1
2112,18013,8124 1
2101,13341,15401 1
1111,14057,13376 1
2102,13788,23036 1
1111,5937,11085 1
1106,6525,4270 1
2115,21461,17147 1
1117,10574,22638 1
2108,7252,20993 1
1111,12058,7372 1
2110,26624,8868 1
1115,8239,6360 1
2110,24116,14963 1
2114,11646,16366 1
1102,3694,10083 1
1111,9202,6728 1
1109,26766,6631 1
1102,10651,10191 1
1110,11985,15727 1
1106,19070,10823 1
1102,27658,10223 1
2102,22293,22544 1
2104,6041,12039 1
1115,23972,18305 1
1114,11575,21944 1
2112,17735,18941 1
2115,26904,9375 1
2113,9799,9011 1
2110,13959,12212 1
2108,19963,11955 1
1102,9419,10336 1
1102,28818,10343 1
2109,18234,4489 1
1102,7624,10352 1
2102,25797,9537 1
1108,14294,22593 1
1118,25395,4221 1
1116,8072,23023 1
1102,27979,10385 1
2113,21891,20881 1
1112,21889,20225 1
2119,24289,8009 1
2102,17072,6218 1
1115,27009,9902 1
1107,16572,5541 1
2101,26170,14377 1
1116,21557,5234 1
1114,15763,18797 1
1114,13821,7123 1
2108,10562,12601 1
2103,28957,12346 1
2103,11852,6149 1
2117,22875,13614 1
2112,3631,16778 1
2112,22785,19980 1
2110,18749,23339 1
1106,11561,4038 1
1117,26040,13145 1
1119,17199,1164 1
2112,8417,1644 1
2118,2553,9707 1
1115,18961,3121 1
2102,5215,18419 1
1114,27820,13945 1
2114,24888,5170 1
1102,23368,10761 1
2113,25290,17801 1
1109,22016,12136 1
2102,15427,20572 1
1107,2532,13248 1
2114,20477,13025 1
2101,8549,23840 1
2109,19503,9302 1
1106,17556,7786 1
1117,6817,20611 1
1109,20184,1770 1
2102,10904,12914 1
2117,4940,18466 1
2115,10509,13599 1
2109,27777,16497 1
1102,2783,10884 1
2111,20167,17633 1
1107,12269,11147 1
1102,16832,10934 1
2111,23645,16314 1
2118,7881,7219 1
2109,19804,17559 1
1102,23504,10980 1
2105,5798,4459 1
2112,20806,6846 1
2115,6658,13265 1
2101,16882,1476 1
2111,13457,11710 1
2113,7143,10177 1
2118,29363,14783 1
2103,5858,11674 1
2104,23256,8439 1
2104,8744,21906 1
1102,14044,11183 1
1102,14002,11200 1
2105,25677,12089 1
1102,11087,11249 1
2108,10665,10274 1
2111,7020,21209 1
1118,27317,10022 1
2105,9151,9667 1
1102,6751,11318 1
2107,29095,12071 1
2119,18397,12809 1
1112,28037,17314 1
2101,9923,23896 1
1102,3691,11362 1
1102,20661,11375 1
2110,17918,24157 1
2110,19689,21954 1
2109,23023,16485 1
2114,20574,15744 1
1116,8328,14460 1
1102,11934,11431 1
1118,19763,8600 1
2118,8322,1712 1
1102,14683,11510 1
2112,18601,21750 1
2109,16244,23044 1
2101,8116,24254 1
2109,20311,5631 1
2112,21079,18195 1
1102,21145,11555 1
1102,20672,11566 1
2109,10543,20969 1
2106,18841,4894 1
2103,4623,13867 1
1113,24403,12505 1
1108,20980,13064 1
2104,3011,15460 1
2117,4158,7514 1
2112,4854,18014 1
1106,26621,7973 1
1117,15567,8548 1
1114,4095,16364 1
2112,22014,1534 1
1108,20225,8875 1
2118,7098,8540 1
1117,10710,23399 1
2113,18108,6825 1
1102,18567,11741 1
1102,15790,11753 1
2110,8655,10627 1
2118,24351,20554 1
1106,11607,21056 1
1114,9988,2047 1
2104,21051,11592 1
2109,7729,3259 1
2108,18361,3151 1
1109,13120,7558 1
2111,21813,3388 1
1102,20660,11870 1
2101,27514,18204 1
1115,19963,21937 1
2118,3075,9308 1
1106,8821,15831 1
2113,9860,24463 1
2110,22424,6333 1
1109,12012,11725 1
2109,6475,17798 1
2119,3402,7889 1
2117,6582,8817 1
2119,27678,12287 1
1114,16183,13839 1
2118,12914,12601 1
2103,19260,20429 1
2103,23003,7226 1
1115,22183,3075 1
2110,15832,23205 1
2115,12518,23535 1
1107,7941,11034 1
2111,5151,12232 1
1117,7472,20429 1
2108,7898,12873 1
2115,26035,11046 1
2103,12957,17666 1
1117,11385,14333 1
2118,2754,11669 1
1102,5026,12077 1
2108,5526,18232 1
2112,20226,5241 1
1116,28240,11133 1
1102,8231,12115 1
1116,23291,20088 1
1102,15222,12131 1
1119,8637,2083 1
1114,24043,14908 1
2112,22286,19193 1
2101,25314,19453 1
1102,14665,12182 1
2110,18218,11008 1
1119,5344,10990 1
2116,6326,10903 1
1111,12097,15576 1
2119,14802,24613 1
2116,29004,15635 1
2118,13903,14683 1
2119,9222,10819 1
1102,12175,12286 1
1110,8075,24784 1
2101,19477,6482 1
2113,15501,23815 1
2114,19039,7990 1
1114,25670,20611 1
1108,16439,8812 1
1106,6403,19398 1
1115,11147,6561 1
1117,10977,1464 1
2107,3403,17251 1
2101,22694,14169 1
2110,12310,24530 1
2108,20113,8468 1
2118,23303,18736 1
2102,13327,9962 1
1102,2833,12446 1
1111,23190,20491 1
1102,16988,12485 1
1116,18260,17716 1
2108,9111,13025 1
2114,9735,8125 1
1102,14760,12518 1
1102,14303,12531 1
1117,8033,5023 1
1109,15561,4921 1
1118,18964,13831 1
2114,25451,6044 1
1117,12852,19199 1
2119,5390,5670 1
2105,22214,5265 1
2115,5136,10112 1
1116,13314,20096 1
1108,12862,22714 1
2112,18661,11241 1
1110,20591,12719 1
1102,4876,12665 1
1109,18009,12080 1
2102,15835,11762 1
2114,10639,19117 1
1118,6324,21696 1
1116,10585,21282 1
1118,14623,13607 1
2118,28849,17032 1
1117,18489,11760 1
2102,10025,19559 1
1110,13350,16314 1
1102,22732,12799 1
2109,13378,15437 1
1117,20430,22712 1
1102,10348,12861 1
1102,20654,12865 1
1111,23997,21267 1
1102,10650,12876 1
1111,26647,16169 1
2105,12501,5869 1
1115,19327,5703 1
2105,15684,8437 1
1115,15763,14941 1
2109,14469,6084 1
1108,18614,12930 1
1102,27725,12907 1
2110,4271,17642 1
2107,19037,14470 1
2117,6023,7666 1
2106,6952,10422 1
1106,6667,15894 1
2115,17751,1875 1
2110,11497,24441 1
1109,24066,13460 1
2103,13173,19730 1
1102,10221,13020 1
1112,3258,12109 1
2108,5869,12803 1
2110,9164,3027 1
1106,4503,13212 1
1108,22021,12608 1
1111,22284,2208 1
2108,18213,4729 1
1108,3150,7412 1
2103,13583,24415 1
2118,26669,8173 1
2112,7952,6499 1
1118,21856,19150 1
2109,14572,21055 1
1107,3112,17602 1
1102,5783,13154 1
1112,14584,6253 1
1114,11839,15156 1
2109,18119,18030 1
1113,25113,5836 1
2109,23227,5812 1
1102,26944,13191 1
2117,13251,13672 1
1116,13435,23912 1
1102,26643,13205 1
2108,27292,13890 1
1102,27037,13207 1
2108,26172,8050 1
1102,13519,13210 1
1106,9435,19357 1
2109,4306,8075 1
2101,11105,20820 1
2119,28059,12320 1
1112,8915,3011 1
2109,22293,20805 1
2117,25174,22010 1
2107,11309,4569 1
2104,13633,14695 1
1102,23923,13276 1
1110,8081,15739 1
2109,22130,7552 1
2113,4547,16947 1
2115,25861,5972 1
2104,21753,17619 1
2115,7258,23855 1
1110,23940,7374 1
2119,12860,12011 1
1102,2996,13392 1
1102,21329,13393 1
2105,12593,15737 1
1117,16755,10219 1
1114,14118,2111 1
2110,12894,15216 1
1111,18175,21917 1
2109,13235,14697 1
1109,24320,19258 1
1102,19686,13513 1
1117,22919,12644 1
2116,23933,18912 1
2109,18043,17969 1
2109,28767,15622 1
1102,29536,13579 1
2112,26707,13717 1
1108,19586,4137 1
2116,13808,17280 1
1118,10513,6173 1
2113,10963,7753 1
2113,24260,13096 1
1106,17803,17108 1
1102,14358,13644 1
2117,21359,7486 1
1116,19770,2834 1
1115,22636,1281 1
2117,24062,21020 1
2112,7644,10648 1
2106,23370,7614 1
1102,2521,13757 1
2106,8291,6979 1
1106,23143,13777 1
2112,23542,17002 1
2105,9317,16377 1
1102,15344,13809 1
2102,12145,14660 1
2101,8920,4659 1
1111,18649,15221 1
2113,9910,12539 1
2117,17446,16846 1
2117,24163,20314 1
2106,23092,10966 1
2109,3390,11278 1
2112,7706,12012 1
1114,15538,12584 1
2117,22367,16559 1
1116,7598,15772 1
1111,27982,7465 1
1115,12221,23294 1
2115,11648,4155 1
1102,19552,13906 1
1119,15818,5709 1
1108,11932,14505 1
2101,10212,10657 1
1102,19134,13980 1
2119,22363,9564 1
1117,20410,15898 1
2105,19574,13682 1
2111,5109,6809 1
2116,5409,5758 1
1114,26601,18989 1
2118,13837,9886 1
1108,21219,2712 1
2102,22070,10720 1
2102,7829,18032 1
2101,12487,20291 1
2119,3413,16529 1
2117,21404,12671 1
1117,12008,11502 1
2103,24625,6433 1
2105,17495,7725 1
2104,28080,8506 1
2116,6740,15695 1
1102,2055,14270 1
2118,26367,7041 1
1119,20721,10076 1
2116,14139,6654 1
2112,2055,12318 1
2104,20288,9344 1
2110,28096,6889 1
2107,16998,20168 1
2117,7169,12267 1
2104,22729,5612 1
1102,3583,14361 1
1109,3742,18603 1
2111,25788,12136 1
2115,9498,5546 1
2110,25246,4246 1
2107,13947,10774 1
2108,16297,4649 1
2103,24920,18483 1
1118,17488,24870 1
1107,5339,13197 1
2113,7570,19056 1
1102,18793,14503 1
2108,18716,13362 1
2119,2844,8530 1
2103,10197,6838 1
2117,26793,19221 1
2112,23869,18169 1
2112,8304,11398 1
2115,21672,13081 1
2117,6478,5781 1
2101,8742,11248 1
2101,14917,7552 1
1119,12189,7612 1
2110,4607,19768 1
1102,8700,14633 1
1102,8503,14648 1
1119,21401,6301 1
2113,27026,15808 1
2107,5141,7375 1
1117,15095,15949 1
1102,15920,14695 1
1110,19579,4746 1
2108,19093,2466 1
1112,28427,14919 1
2115,13880,6796 1
2118,22778,15227 1
1106,24407,15723 1
2104,24258,10222 1
2101,4863,7605 1
2108,7185,11611 1
2105,4752,14802 1
1111,14565,24415 1
2102,7175,9458 1
1102,11416,14794 1
2117,25157,22022 1
1107,19441,9858 1
1110,12104,3509 1
1107,6625,16287 1
1109,8662,2195 1
1102,29178,14871 1
1118,3840,12108 1
2104,9177,3122 1
1102,23054,14958 1
2106,10057,14987 1
2107,20229,15990 1
1114,19083,14455 1
2114,5701,13802 1
2107,5867,13045 1
2117,10521,10171 1
1109,9549,22547 1
1118,17266,4852 1
2118,17725,11202 1
1119,5659,12207 1
1108,22961,5039 1
1107,11231,22092 1
2104,22731,9181 1
2111,24743,21224 1
1116,19139,22696 1
1118,28540,18354 1
1117,22651,16189 1
1102,12617,15070 1
1111,22843,23525 1
1118,17986,12719 1
1102,15323,15105 1
1106,8543,21267 1
1116,20869,5130 1
1106,11923,15922 1
1116,7671,16433 1
1116,8897,7668 1
2111,18696,3387 1
1102,14660,15170 1
1102,19187,15183 1
2110,14593,19810 1
1102,5717,15186 1
1118,22438,9146 1
2117,12231,16908 1
1114,29205,13000 1
1107,17563,9791 1
2111,21308,17041 1
1115,13728,10892 1
1102,13102,15320 1
2112,13695,9148 1
2104,23320,6298 1
2117,24019,15825 1
1108,20208,14805 1
2108,17136,20787 1
2106,10473,24324 1
2111,4288,5428 1
1108,6473,9660 1
2109,25013,18801 1
1109,16934,24080 1
2101,7020,20005 1
1108,5592,4188 1
1102,9228,15387 1
1106,24555,10741 1
2113,15824,14057 1
1102,3259,15406 1
1116,28309,9690 1
2115,16152,24736 1
1110,5844,5801 1
1117,12223,4428 1
2117,7947,6583 1
1110,21956,1141 1
1113,25848,13653 1
1109,10616,20395 1
2116,25565,8508 1
1102,25409,15522 1
1108,8257,22639 1
1102,21281,15536 1
1108,20122,23939 1
2109,20671,18145 1
1116,23979,16749 1
2114,4443,8059 1
2111,7325,5637 1
1111,19643,9099 1
2113,21098,24293 1
2109,12138,15598 1
2110,20995,14618 1
2118,18817,21760 1
1112,10552,5018 1
2101,4672,17346 1
1109,20113,7634 1
1109,4114,13858 1
1102,9514,15679 1
2107,12860,9871 1
2103,16808,11567 1
2110,12838,14869 1
1102,28007,15696 1
2109,27503,14607 1
1117,16636,7094 1
2109,18448,13144 1
2106,19952,16600 1
2111,23618,8110 1
2105,9372,11183 1
1102,13924,15744 1
1111,11996,14312 1
1113,22182,4862 1
1102,18406,15759 1
2111,2091,14224 1
2104,4471,13155 1
1102,2405,15786 1
1102,21950,15803 1
1102,12934,15805 1
1119,1807,11652 1
2106,25631,12465 1
2105,13830,9296 1
2115,22664,17159 1
2104,18552,8928 1
2118,20380,24779 1
2110,21054,1885 1
1116,11386,20583 1
2106,23341,9640 1
2104,15106,7519 1
2105,12450,2213 1
1102,18644,15915 1
2108,7812,23626 1
2107,9410,15455 1
2115,24513,4406 1
2106,5607,15323 1
1102,20445,15983 1
2109,2085,12007 1
2109,12227,14137 1
2108,23917,5707 1
2106,2360,11352 1
2109,10345,24462 1
2106,16795,11583 1
1112,16764,13688 1
2108,27117,18889 1
1102,7753,16091 1
2103,27734,19962 1
1112,23409,14238 1
1116,4764,12784 1
2114,8452,3244 1
1102,13579,16137 1
1116,18491,15761 1
1119,8330,21492 1
1106,24584,16912 1
2115,21673,12469 1
2119,20001,8379 1
2104,10931,20487 1
1111,10906,22502 1
1118,10834,18802 1
1102,26881,16224 1
1102,24501,16226 1
2115,26597,21151 1
2109,15327,3311 1
2105,13696,5679 1
2116,18124,24335 1
2108,21425,2836 1
1102,3892,16267 1
1118,8680,24203 1
2104,29167,11890 1
1107,24294,22943 1
1118,20707,13129 1
1102,3754,16306 1
1108,12651,2386 1
2110,23807,13257 1
1115,26005,8035 1
2108,7686,16524 1
1114,12627,16943 1
2117,15206,14848 1
2118,8208,4550 1
2102,21256,10441 1
2119,7485,13629 1
1119,4664,16447 1
2115,13894,5288 1
2108,10446,8965 1
1111,23824,3009 1
2119,19691,11471 1
2109,11723,6685 1
2116,8170,6346 1
2104,23070,13665 1
2118,7790,4512 1
2101,26913,6095 1
2115,25105,19167 1
2103,20465,7217 1
2104,19635,16294 1
2107,17946,4086 1
2101,13620,9096 1
1118,13980,14968 1
2112,18293,23682 1
1111,8770,22341 1
1111,19644,4645 1
2118,17944,22165 1
2102,23639,13938 1
2118,17509,5064 1
2115,26305,6933 1
2115,27552,9431 1
1106,3226,8514 1
2108,13026,1805 1
1112,13352,1912 1
2107,5481,5980 1
2104,8379,6300 1
1109,2853,9779 1
2101,15746,13928 1
1102,28179,16649 1
1117,22018,12067 1
1110,17471,18266 1
2107,18190,6510 1
2117,18659,12483 1
2104,16622,19807 1
2115,5572,18665 1
1115,15501,2532 1
2118,24903,13259 1
2110,3687,19063 1
2114,15977,12910 1
1117,25174,10511 1
1110,14749,1081 1
1109,14808,3440 1
2116,18683,17065 1
1118,22105,8981 1
1111,1904,14108 1
1102,14534,16907 1
1115,14569,7737 1
2105,22097,8563 1
2112,6323,12540 1
2103,12233,22055 1
1112,25095,19933 1
2113,27672,14498 1
1110,7873,13815 1
2104,22886,2128 1
1102,23384,16955 1
1112,23288,11683 1
2115,17399,2952 1
2116,25424,12689 1
2102,8355,14060 1
2102,11912,4319 1
1113,7318,9067 1
2113,4576,16016 1
1107,14829,23465 1
2108,15903,8965 1
1102,26658,17056 1
2115,17030,22331 1
2115,26892,18380 1
2117,23789,3988 1
2112,14595,22921 1
2105,27965,13182 1
2115,9668,2152 1
2118,7598,6148 1
1109,19235,16954 1
1117,20552,20179 1
2119,3683,18217 1
2119,16454,5479 1
1117,6164,14395 1
1119,11566,23743 1
2102,5229,15959 1
1119,26811,9048 1
2104,28517,10274 1
2111,27249,15518 1
2109,12985,10755 1
1115,5737,13304 1
1113,12654,11964 1
2106,29336,12952 1
1118,5145,12344 1
1119,12550,7021 1
1110,6961,16275 1
2108,14276,2190 1
2102,16297,19264 1
1107,9336,4859 1
1114,17000,7389 1
2112,3170,17285 1
2118,4090,9064 1
1102,13682,17394 1
1111,19713,14986 1
2111,5764,4422 1
2117,13305,3663 1
1119,5943,11468 1
2118,16771,9968 1
1102,23509,17449 1
2108,20078,10982 1
1109,22782,19950 1
2111,24872,20030 1
2105,21933,6432 1
2101,4595,15403 1
1115,23348,17116 1
2119,22827,9577 1
2107,20924,14881 1
2103,2947,17764 1
2105,4871,21258 1
2108,11449,1513 1
1107,15680,8906 1
1112,17321,22048 1
1110,18980,7392 1
2114,13977,18647 1
2115,7508,4277 1
2113,4253,10630 1
2105,23382,14543 1
1102,12304,17698 1
2104,9386,16921 1
2104,22829,19161 1
1118,20258,22138 1
2105,26896,10530 1
2111,12731,21262 1
1118,17904,13512 1
1110,23820,4964 1
1102,12080,17800 1
1118,21404,8310 1
2110,8242,1739 1
1102,17461,17873 1
2106,11697,2973 1
2116,8940,14948 1
2104,10478,22918 1
2114,24196,17721 1
2112,27133,19976 1
1111,14145,9612 1
2101,10947,16710 1
2109,5597,6991 1
2103,19240,12162 1
2111,25080,13456 1
1113,18507,3036 1
1102,17225,17967 1
2117,25764,16200 1
1106,21803,16896 1
1118,21031,3298 1
2106,10659,9227 1
2102,23809,7787 1
2119,10017,16372 1
1110,9031,12811 1
1102,11421,18058 1
2113,23785,5650 1
2104,14063,6553 1
2108,14635,19009 1
2101,22591,15552 1
2113,6378,20585 1
2101,16545,12747 1
2104,10762,7090 1
2104,23241,8454 1
1102,25643,18195 1
1102,9879,18220 1
2117,27157,17519 1
2113,7433,22266 1
1102,6006,18279 1
2102,23773,23024 1
1102,24090,18296 1
2118,20841,18256 1
1119,23513,21330 1
2109,6661,12007 1
1117,17806,10704 1
2108,16407,24492 1
2106,8036,7660 1
1102,3250,18347 1
2108,5538,22430 1
1102,23168,18360 1
2113,4217,7958 1
2106,19088,3895 1
1109,7937,16982 1
1119,7595,14329 1
1113,11583,3894 1
1111,8490,19413 1
2117,21570,15293 1
2111,10482,4629 1
1111,28010,6585 1
2110,25276,13189 1
2101,21522,7514 1
2111,15501,10883 1
1116,24345,22805 1
2104,18607,13502 1
2103,8511,19755 1
1114,9185,16350 1
2103,13796,23968 1
2119,4760,18898 1
2114,19706,5763 1
2116,5550,19888 1
1119,5275,15335 1
1109,5826,6565 1
2101,7957,24182 1
1110,8224,14053 1
1102,27651,18646 1
1106,24863,22590 1
1113,15427,17007 1
1102,7217,18712 1
1115,9527,23545 1
1115,22719,22247 1
2111,5551,19723 1
2110,19517,4423 1
1102,15545,18815 1
1106,19272,4265 1
2106,3714,12445 1
1102,14881,18831 1
2106,15045,2995 1
1109,25839,6002 1
1108,18597,18116 1
1102,12822,18907 1
2108,6828,2512 1
1109,10962,14859 1
2111,27123,18545 1
2112,18763,5350 1
1111,19792,21814 1
1102,17228,18995 1
2104,22289,14745 1
2108,8254,24695 1
1110,24384,21768 1
2111,19375,23248 1
2110,2729,10373 1
2104,25411,7359 1
2115,19083,3009 1
1117,17881,13881 1
2109,12122,13999 1
2113,19507,4625 1
2104,6353,14106 1
2109,9809,16978 1
2113,3993,10790 1
1115,17002,8467 1
2101,5701,5878 1
1108,19039,7166 1
1115,14649,23677 1
2103,15196,2025 1
1102,13155,19199 1
2108,11478,22185 1
1116,23138,17250 1
1113,23684,5809 1
2109,7657,11514 1
2109,27205,16424 1
1119,8626,15229 1
2101,22830,10217 1
2102,20267,2990 1
2111,16269,23290 1
2103,11613,5412 1
2108,4593,17317 1
2103,19662,11258 1
1113,11449,2513 1
1102,27896,19388 1
2115,7872,13001 1
2111,4749,5323 1
2114,23271,10006 1
2108,16646,2985 1
1107,7155,5094 1
1102,13514,19425 1
2108,23783,4233 1
2115,6899,15228 1
2118,22619,17099 1
2108,14967,18076 1
2103,17152,20245 1
1102,23721,19505 1
2109,6324,7580 1
2105,23218,16898 1
2103,9000,3919 1
1115,14604,4274 1
2118,25011,7452 1
2115,4089,9158 1
1115,23712,9463 1
2105,6461,20108 1
2106,15116,12883 1
2101,25580,18587 1
1112,12762,8828 1
1102,22348,19663 1
2111,8365,23914 1
1111,21337,6941 1
1112,21451,24428 1
2119,24183,23798 1
1110,8061,24796 1
2104,6517,21794 1
1106,23067,21060 1
1114,16642,12224 1
1106,25723,5083 1
1109,25614,9766 1
1107,3835,17078 1
1115,20189,15602 1
2109,15812,1688 1
1106,12134,5999 1
2119,6264,14143 1
2110,13495,21807 1
2119,16729,18051 1
2112,13346,2071 1
2108,5799,17805 1
2116,10412,20196 1
2106,15292,11858 1
2101,22845,18549 1
1102,11291,19939 1
2108,24134,5355 1
2106,14338,20056 1
1102,25229,19964 1
2115,19319,17540 1
1119,7124,16223 1
2110,9441,20650 1
1102,9535,20016 1
2112,6478,16281 1
1117,9946,18282 1
2112,3087,12565 1
1114,14684,18759 1
1108,27990,18155 1
1116,15073,16326 1
2114,11924,21632 1
1102,17051,20123 1
1113,12967,6180 1
2117,8946,8814 1
1102,19714,20151 1
2102,29572,11839 1
2104,20781,8643 1
1118,9536,2403 1
1109,3409,18839 1
1112,24871,3035 1
2104,28243,9990 1
2117,27394,10619 1
2119,7782,8137 1
2109,7879,10502 1
1102,18934,20214 1
2119,26331,17258 1
1119,9420,6921 1
2105,22623,18456 1
2115,19545,2989 1
1102,9852,20301 1
1112,21385,22910 1
2118,26800,5164 1
2118,15071,11627 1
1102,10555,20320 1
1107,21137,1236 1
1102,21690,20359 1
2108,16331,19565 1
1110,7451,3290 1
1115,27198,17210 1
1112,4610,17257 1
2119,21123,22628 1
1113,4119,15181 1
2106,16487,13661 1
1117,16484,11757 1
1114,9034,22305 1
2102,10119,10529 1
1108,24358,19385 1
2108,5002,19872 1
1118,28686,15517 1
1102,26499,20479 1
1117,20428,18145 1
2103,6669,17645 1
2111,15513,9309 1
1102,7765,20528 1
1116,26212,4997 1
1102,15000,20576 1
1102,17299,20588 1
2107,11312,17109 1
2106,25586,19097 1
1111,28279,13369 1
2111,19830,23869 1
1102,14314,20625 1
1102,7432,20625 1
1102,16863,20636 1
2108,3285,16630 1
2111,4205,6033 1
1102,27259,20660 1
2115,4912,10688 1
2102,17596,12514 1
2109,23861,9515 1
2116,4747,17986 1
1102,15584,20712 1
2116,24753,20237 1
2119,4693,5316 1
1102,26804,20759 1
1107,20706,16516 1
2101,13413,4147 1
2110,6564,10948 1
1110,13044,12574 1
2114,27661,18536 1
2106,12302,13821 1
1107,18836,15616 1
2113,13931,8598 1
2101,11510,17752 1
1108,6889,11429 1
1118,14465,24827 1
1102,16506,20933 1
1111,27089,20184 1
1112,5839,4990 1
2117,17052,12178 1
1107,16548,24857 1
2112,24414,21317 1
2118,27771,7613 1
1108,15760,20716 1
2101,25222,20552 1
2114,22301,15861 1
1115,21094,14836 1
2109,25420,9125 1
1106,14058,19433 1
2111,11211,7055 1
2114,21496,4483 1
1117,13113,23758 1
2112,17785,20969 1
2105,19960,22735 1
2119,29028,12013 1
